Majority.protein.IDs	Gene.names	razorUniqueCount	razorUniqueCount.MIAPACA...AG205.1	razorUniqueCount.MIAPACA...AG205.2	razorUniqueCount.MIAPACA...AG205.3	razorUniqueCount.MIAPACA...AG205.4	razorUniqueCount.MIAPACA...AG205.5	razorUniqueCount.MIAPACA.1	razorUniqueCount.MIAPACA.2	razorUniqueCount.MIAPACA.3	razorUniqueCount.MIAPACA.4	razorUniqueCount.MIAPACA.5	razorUniqueCount.wt...AG205.1	razorUniqueCount.wt...AG205.2	razorUniqueCount.wt...AG205.3	razorUniqueCount.wt...AG205.4	razorUniqueCount.wt...AG205.5	razorUniqueCount.wt.1	razorUniqueCount.wt.2	razorUniqueCount.wt.3	razorUniqueCount.wt.4	razorUniqueCount.wt.5	spectraCount	Potential.contaminant	quantified	logFC_PGRMC1__vs__MIAPACA	AveExpr_PGRMC1__vs__MIAPACA	t_PGRMC1__vs__MIAPACA	P.Value_PGRMC1__vs__MIAPACA	adj.P.Val_PGRMC1__vs__MIAPACA	B_PGRMC1__vs__MIAPACA	logFC_PGRMC1_AG205__vs__MIAPACA_AG205	AveExpr_PGRMC1_AG205__vs__MIAPACA_AG205	t_PGRMC1_AG205__vs__MIAPACA_AG205	P.Value_PGRMC1_AG205__vs__MIAPACA_AG205	adj.P.Val_PGRMC1_AG205__vs__MIAPACA_AG205	B_PGRMC1_AG205__vs__MIAPACA_AG205	logFC_PGRMC1__vs__PGRMC1_AG205	AveExpr_PGRMC1__vs__PGRMC1_AG205	t_PGRMC1__vs__PGRMC1_AG205	P.Value_PGRMC1__vs__PGRMC1_AG205	adj.P.Val_PGRMC1__vs__PGRMC1_AG205	B_PGRMC1__vs__PGRMC1_AG205	logFC_MIAPACA__vs__MIAPACA_AG205	AveExpr_MIAPACA__vs__MIAPACA_AG205	t_MIAPACA__vs__MIAPACA_AG205	P.Value_MIAPACA__vs__MIAPACA_AG205	adj.P.Val_MIAPACA__vs__MIAPACA_AG205	B_MIAPACA__vs__MIAPACA_AG205	RawIntensity_MIAPACA...AG205.1	RawIntensity_MIAPACA...AG205.2	RawIntensity_MIAPACA...AG205.3	RawIntensity_MIAPACA...AG205.4	RawIntensity_MIAPACA...AG205.5	RawIntensity_MIAPACA.1	RawIntensity_MIAPACA.2	RawIntensity_MIAPACA.3	RawIntensity_MIAPACA.4	RawIntensity_MIAPACA.5	RawIntensity_wt...AG205.1	RawIntensity_wt...AG205.2	RawIntensity_wt...AG205.3	RawIntensity_wt...AG205.4	RawIntensity_wt...AG205.5	RawIntensity_wt.1	RawIntensity_wt.2	RawIntensity_wt.3	RawIntensity_wt.4	RawIntensity_wt.5	iBAQ_MIAPACA...AG205.1	iBAQ_MIAPACA...AG205.2	iBAQ_MIAPACA...AG205.3	iBAQ_MIAPACA...AG205.4	iBAQ_MIAPACA...AG205.5	iBAQ_MIAPACA.1	iBAQ_MIAPACA.2	iBAQ_MIAPACA.3	iBAQ_MIAPACA.4	iBAQ_MIAPACA.5	iBAQ_wt...AG205.1	iBAQ_wt...AG205.2	iBAQ_wt...AG205.3	iBAQ_wt...AG205.4	iBAQ_wt...AG205.5	iBAQ_wt.1	iBAQ_wt.2	iBAQ_wt.3	iBAQ_wt.4	iBAQ_wt.5	LFQIntensity_MIAPACA...AG205.1	LFQIntensity_MIAPACA...AG205.2	LFQIntensity_MIAPACA...AG205.3	LFQIntensity_MIAPACA...AG205.4	LFQIntensity_MIAPACA...AG205.5	LFQIntensity_MIAPACA.1	LFQIntensity_MIAPACA.2	LFQIntensity_MIAPACA.3	LFQIntensity_MIAPACA.4	LFQIntensity_MIAPACA.5	LFQIntensity_wt...AG205.1	LFQIntensity_wt...AG205.2	LFQIntensity_wt...AG205.3	LFQIntensity_wt...AG205.4	LFQIntensity_wt...AG205.5	LFQIntensity_wt.1	LFQIntensity_wt.2	LFQIntensity_wt.3	LFQIntensity_wt.4	LFQIntensity_wt.5	ImputedIntensity_MIAPACA...AG205.1	ImputedIntensity_MIAPACA...AG205.2	ImputedIntensity_MIAPACA...AG205.3	ImputedIntensity_MIAPACA...AG205.4	ImputedIntensity_MIAPACA...AG205.5	ImputedIntensity_MIAPACA.1	ImputedIntensity_MIAPACA.2	ImputedIntensity_MIAPACA.3	ImputedIntensity_MIAPACA.4	ImputedIntensity_MIAPACA.5	ImputedIntensity_wt...AG205.1	ImputedIntensity_wt...AG205.2	ImputedIntensity_wt...AG205.3	ImputedIntensity_wt...AG205.4	ImputedIntensity_wt...AG205.5	ImputedIntensity_wt.1	ImputedIntensity_wt.2	ImputedIntensity_wt.3	ImputedIntensity_wt.4	ImputedIntensity_wt.5
CON__ENSEMBL:ENSBTAP00000032840	CON__ENSEMBL:ENSBTAP00000032840	8	6	8	6	7	5	0	0	0	0	1	6	7	6	6	7	0	2	0	0	0	66	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.7212978206999	26.66627818955	26.1886923652331	26.6813709710042	26.6052663162356	NA	NA	NA	NA	21.8156193932122	26.8338833818168	26.5596859797833	26.6953784766045	26.8250521322386	26.980327881244	NA	23.4568857815786	NA	NA	NA	21.0773764317368	21.0224219997753	20.5448173131244	21.0375818069463	20.9614101264609	NA	NA	NA	NA	16.1717827461926	21.1900874940355	20.9158297900086	21.0515222868297	21.1811959424639	21.3365261728817	NA	17.8130922400459	NA	NA	NA	24.4387923601005	24.5853165122341	24.5631967378088	24.9910103783571	24.2654216126912	NA	NA	NA	NA	NA	24.9713649769442	24.9896252524989	25.2068364110527	25.0235222277658	25.1208792000874	NA	23.6030884067683	NA	NA	NA	24.4387923601005	24.5853165122341	24.5631967378088	24.9910103783571	24.2654216126912	NA	NA	NA	NA	NA	24.9713649769442	24.9896252524989	25.2068364110527	25.0235222277658	25.1208792000874	NA	23.6030884067683	NA	NA	NA
CON__P00735	CON__P00735	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7231326211264	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.0333362881672	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7232076314839	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0333262048789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CON__P00761	CON__P00761	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	37	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.975647884512	30.7966058386954	30.5499540715828	28.5581902216825	25.5986375219871	30.5271990329472	30.2674055097022	30.5675586995308	30.8707804519906	30.6548028702176	30.5171883984836	29.3138035020753	29.9684290159972	29.6454705472718	30.4484504601454	NA	NA	NA	NA	NA	19.5162232622693	27.3371355434622	27.0905316303657	25.0987257519303	22.1392115820107	27.0678419991748	26.8079627281074	27.1080908158731	27.4113488333533	27.1954480567252	27.0577567798463	25.8543610737781	26.5089822905265	26.1860303390934	26.9890188415081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CON__P01966	CON__P01966	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	3	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8517856352864	NA	NA	22.9182889454032	NA	NA	NA	NA	NA	23.0991512984541	23.6578548590448	23.140491549564	23.5429770503491	23.0874958615414	NA	22.6604903966115	23.0334875290352	22.6464514799757	22.3761826339052	NA	19.6818663515525	NA	NA	19.7483730441571	NA	NA	NA	NA	NA	19.9292295082065	20.4878753535491	19.9705665481217	20.3730520489068	19.9175643855918	NA	19.4905610428788	19.8635541257384	19.4765088990552	19.2062417314049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CON__P02769	CON__P02769	3	3	3	1	1	2	2	3	3	1	2	3	2	1	1	1	2	2	1	1	1	39	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.999121245046	23.6277850033806	23.4053554809385	23.5218112773868	24.3314232428966	23.7918361642441	24.3564906575349	24.3504331467145	23.4372054810869	24.3306712873512	23.9107708049551	23.3481381183266	23.4730834087849	23.1896653271413	23.2328781850232	23.7824679817099	23.6696878581068	23.4899586680496	22.9054920429609	22.310745898215	18.6771759413122	18.3058569084932	18.0834273860512	18.1998352675543	19.009467811037	18.4699279369476	19.0345894282268	19.0285320304443	18.1152265772387	19.0087021654325	18.5888244144088	18.0262100234392	18.1512048731645	17.867737232254	17.910935455446	18.460559883843	18.347716516317	18.16800608106	17.5835823105649	16.9888178033276	23.510628004985	23.5582413219302	NA	NA	NA	24.5747898335871	23.597757059197	23.0635037059418	NA	NA	23.3572964073692	22.124772583308	NA	NA	NA	23.3730520489068	22.0538105686225	NA	NA	NA	23.510628004985	23.5582413219302	NA	NA	NA	24.5747898335871	23.597757059197	23.0635037059418	NA	NA	23.3572964073692	22.124772583308	NA	NA	NA	23.3730520489068	22.0538105686225	NA	NA	NA
CON__P05784	CON__P05784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.7972399869726	26.5680336871268	27.1043960765973	26.0692770067938	28.8374970474973	28.575100116191	28.8954761302982	29.1311427683024	28.716694044045	29.0332028889649	26.7958785451481	26.2912478596836	25.3659299153913	26.6100630770979	26.5867772663288	31.1306887568376	31.9897971128253	30.9942218877391	30.9866476030287	30.5942369448417	23.0968373810717	21.8675939689857	22.4039783551635	21.3688495825504	24.1370392835249	23.8746459677805	24.1950537469288	24.4307128650476	24.0162281632269	24.3327211527726	22.0954536860331	21.5908081415425	20.6655302326331	21.9095811042609	21.8862860173324	26.4302662201098	27.2893844574367	26.2937754245495	26.2862322946174	25.8937473856656	27.5647091188466	NA	27.2202039783619	27.0407201484947	27.9761812622822	28.0708641020502	28.6214617406873	28.2552088481645	27.8240203134481	28.286346879218	NA	NA	NA	26.91558820241	26.9945321258833	30.1314862495987	29.2547359478339	30.4893194410867	28.9360980511424	28.8642852977336	27.5647091188466	NA	27.2202039783619	27.0407201484947	27.9761812622822	28.0708641020502	28.6214617406873	28.2552088481645	27.8240203134481	28.286346879218	NA	NA	NA	26.91558820241	26.9945321258833	30.1314862495987	29.2547359478339	30.4893194410867	28.9360980511424	28.8642852977336
CON__P08730-1	CON__P08730-1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	2	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5133415954876	24.1485665740287	NA	NA	NA	NA	23.4588891772012	NA	NA	NA	24.3513770982634	NA	NA	25.8864627891212	NA	NA	NA	NA	NA	NA	19.7584769863698	19.3936627806533	NA	NA	NA	NA	18.7039441162383	NA	NA	NA	19.5964700490809	NA	NA	21.131570635346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CON__P12763	CON__P12763	2	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	5	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6620998435549	NA	22.8779625741785	NA	22.5375843220994	21.5197494963968	22.6741569163313	22.1346757359316	NA	NA	NA	22.0722490792488	21.8839766916506	NA	NA	NA	NA	NA	NA	NA	17.8547710058486	NA	19.0705926789492	NA	18.7302246607185	17.7124329599672	18.8668019942737	18.327333346189	NA	NA	NA	18.2649007004562	18.0766068587099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CON__P34955	CON__P34955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	18	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2216390389257	22.6834392898878	23.0881593444634	22.7990499517494	23.6561097071987	22.2229069016824	22.2912584003962	22.687011669247	22.0294490033761	22.1895748467323	23.036726995716	22.9651149105087	22.9729517483436	23.3310131339136	22.938782014585	22.7699153058454	21.4273660471173	21.7165331360672	NA	22.2655933007839	18.8293201412392	18.2911347178516	18.6958467753134	18.4067364826917	19.2637551770274	17.8305894789036	17.8989437884612	18.2946835639135	17.6371484312633	17.7972815526175	18.6444196324848	18.572781630366	18.5806413350466	18.93867793711	18.5464574142903	18.3775918314808	17.0350997792022	17.3242157132884	NA	17.8732758780051	22.1825907590226	22.0357039088082	22.2315751159333	22.0440685455249	22.2636749563139	21.6783112851019	21.859275431747	22.0400261169547	21.6811028369934	NA	22.2012301389722	22.3791742128358	22.5871493789769	22.2798576526133	22.2121092321209	21.5996876940106	NA	NA	NA	21.396498170454	22.1825907590226	22.0357039088082	22.2315751159333	22.0440685455249	22.2636749563139	21.6783112851019	21.859275431747	22.0400261169547	21.6811028369934	NA	22.2012301389722	22.3791742128358	22.5871493789769	22.2798576526133	22.2121092321209	21.5996876940106	NA	NA	NA	21.396498170454
CON__Q28107	CON__Q28107	19	16	12	14	14	14	17	12	15	14	17	13	14	12	10	11	8	8	7	6	8	110	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.0240614561832	28.5261171188745	29.0177047943515	28.6866898225798	29.014223263858	28.6391002622618	27.7895495644517	28.4536007715207	28.1279985702787	28.7606887345072	27.8367750381199	27.6574460284444	27.7547447112787	27.858990998064	27.7652176969192	26.8112743356065	26.2578722083996	26.6521206609293	26.342418435463	26.2211817452857	22.5483261752678	22.0503933914328	22.5419851664731	22.2109507152498	22.5384845111494	22.1633388778376	21.3137931248034	21.9778850008137	21.6522410400939	22.2849483249414	21.3610506345012	21.1817419008586	21.2790074580923	21.3832676417485	21.2894583361666	20.335490674064	19.782143991356	20.1763338768935	19.8666812742318	19.7454544002266	26.0878438235629	26.1729130272564	26.1894655086665	26.2292002122193	25.914630570619	25.9344060829241	25.7706715542461	25.8189476135635	25.9305312594356	25.7779866646083	25.2971211409586	25.1094465075154	25.3895567710918	24.8451760811473	25.6064528825446	24.2519810385758	23.2384140696385	23.9510925819179	23.7764563261988	23.5261171188745	26.0878438235629	26.1729130272564	26.1894655086665	26.2292002122193	25.914630570619	25.9344060829241	25.7706715542461	25.8189476135635	25.9305312594356	25.7779866646083	25.2971211409586	25.1094465075154	25.3895567710918	24.8451760811473	25.6064528825446	24.2519810385758	23.2384140696385	23.9510925819179	23.7764563261988	23.5261171188745
CON__Q3SX09	CON__Q3SX09	7	5	7	7	6	6	6	5	5	6	6	4	6	4	5	3	4	5	5	4	4	70	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.7791897251176	28.0783154231272	28.3798087945402	28.0099862709715	28.4819305847249	27.0045318408794	26.6634306303889	26.6769403745901	26.8725574686701	27.2418177914679	26.3902622574877	27.0219986116458	26.9852229869273	27.1827195599181	25.937933923407	26.3481212295894	26.5846285864287	26.8162885818846	26.1679463798186	25.9986694447835	24.4572616302302	24.7563873282398	25.0578806996529	24.6880581760841	25.1600024898375	23.682603745992	23.3415025355016	23.3550122797028	23.5506293737827	23.9198896965806	23.0683341626003	23.7000705167584	23.66329489204	23.8607914650308	22.6160058285196	23.0261931347021	23.2627004915414	23.4943604869973	22.8460182849312	22.6767413498961	25.6671719771627	25.8196785979097	26.0158454798557	25.9130102699322	25.7386143093166	24.7491918268356	24.9560655600224	24.744785396109	25.2121537718886	24.8233279743161	24.8998436795629	24.9263292978737	25.4456592603302	25.2016115481175	24.5547331049768	23.8977221366506	23.9511815355845	24.3790155237866	23.9540251608543	24.0772460245198	25.6671719771627	25.8196785979097	26.0158454798557	25.9130102699322	25.7386143093166	24.7491918268356	24.9560655600224	24.744785396109	25.2121537718886	24.8233279743161	24.8998436795629	24.9263292978737	25.4456592603302	25.2016115481175	24.5547331049768	23.8977221366506	23.9511815355845	24.3790155237866	23.9540251608543	24.0772460245198
CON__Q3SX14	CON__Q3SX14	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	3	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1326377871708	NA	21.8273365011085	22.0418315756424	21.3162262804186	NA	NA	NA	22.21202014846	NA	22.2260569885255	NA	NA	22.2532658145365	NA	NA	NA	NA	NA	NA	17.0451623957807	NA	16.7399124289557	16.9543553689269	16.2287435481723	NA	NA	NA	17.1245454289725	NA	17.1386117919352	NA	NA	17.1658491461764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CON__Q3ZBS7	CON__Q3ZBS7	5	4	5	5	5	5	5	4	4	3	3	4	3	4	3	3	2	3	3	3	3	37	+		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.5747032311814	27.6028619418057	27.6856543515221	27.7916623111527	27.6905912087338	26.7176421209027	25.7090671903417	26.3453657195134	25.722106045934	25.417285194515	26.3778413437868	26.0538685575878	26.5741546285235	25.8944645746614	25.8850899128729	24.7405713442633	25.2907734478886	25.4486552508025	25.1049358988851	25.3058429956904	23.4872620410199	23.5154486428037	23.5982115587017	23.7041932604759	23.6030884067683	22.6301426758343	21.6216280199003	22.2579045703745	21.6346249594321	21.3298094745886	22.290358649026	21.9664181422411	22.4866975631245	21.8069947945806	21.7976061193228	20.6530724763599	21.2032930328347	21.3612113118396	21.0174690596936	21.2183905890547	25.5854597888315	25.7386143093166	25.7230701095159	26.113545697573	25.8194349776114	25.0904710583136	25.0877224509939	24.9585898839464	25.1820375420796	24.9255598725698	25.1444102359034	25.199329068747	25.4059397125543	25.0285050518271	25.2107798295557	23.9905776693646	23.7618238934919	23.9255145994761	23.6859216410163	23.9025142293431	25.5854597888315	25.7386143093166	25.7230701095159	26.113545697573	25.8194349776114	25.0904710583136	25.0877224509939	24.9585898839464	25.1820375420796	24.9255598725698	25.1444102359034	25.199329068747	25.4059397125543	25.0285050518271	25.2107798295557	23.9905776693646	23.7618238934919	23.9255145994761	23.6859216410163	23.9025142293431
E9PAV3;Q13765;Q9BZK3	NACA;NACAP1	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	16		+	-0.0320832169577585	25.9690484768069	-0.361545690814317	0.725773997110053	0.782875942150639	-7.92071227837664	-0.108057663398579	25.8038925194479	-1.05418754874591	0.318001076311548	0.443047154920065	-7.10014790568123	0.203143180579424	25.8514352780383	1.94907573025832	0.0816039002937832	0.149897649860037	-6.02182776704083	0.127168734138607	25.9215057182165	1.47013449904414	0.174444110425471	0.244842920567501	-6.80800144490503	27.375258093824	27.0175455183978	26.5267290596111	26.898160537079	27.5199833929683	27.1870693024726	27.0057100320767	27.1098848410256	26.7369900154959	26.8006996889685	26.2887510559427	26.3732346317638	26.8262650926605	27.2576384614693	25.8751617602765	28.1736470219014	27.9605796559832	27.965321921214	27.9298204971813	27.4457697493844	20.6472862585466	20.2896271876297	19.7988166630235	20.1702331614388	20.7920149627126	20.459139406157	20.2777595991232	20.3819484493952	20.0090850390263	20.0727397417849	19.5608179305127	19.6453171647279	20.0984125337367	20.5296478754414	19.1472347422399	21.4457160843293	21.2326879224749	21.2374223862929	21.2018582885495	20.7178303544415	25.9923509520569	25.9329429831449	25.9036178400612	25.6537886589069	25.8069063215661	26.11789083916	26.0835896963445	25.9526040488355	25.8400452572867	25.9313205848022	25.7577865335488	25.8368472553199	25.7410087389912	25.917729172994	25.4959467378892	25.993603910409	25.9457006558274	25.9532259575982	26.1300037881386	25.7425000296671	25.9923509520569	25.9329429831449	25.9036178400612	25.6537886589069	25.8069063215661	26.11789083916	26.0835896963445	25.9526040488355	25.8400452572867	25.9313205848022	25.7577865335488	25.8368472553199	25.7410087389912	25.917729172994	25.4959467378892	25.993603910409	25.9457006558274	25.9532259575982	26.1300037881386	25.7425000296671
O00148;Q13838	DDX39A;DDX39B	3	3	1	2	3	1	2	2	2	2	2	3	3	1	2	2	3	1	3	3	2	21		+	0.908994438573497	23.7265236958362	1.08081504361895	0.307023157704027	0.393022878468213	-7.38385866061266	0.246105933034094	22.8430917974347	0.353105927694404	0.731757332800575	0.826064960416878	-7.61144622355935	1.21487615117118	23.5735828395374	2.08716768525863	0.0650751315350982	0.124497951076982	-5.80710512440728	0.551987645631783	22.9960326537336	0.59709953938537	0.564656788360179	0.642025627149915	-7.68905801334426	25.2737677171953	24.632063774669	24.2570989008917	26.2158420852708	24.5498072249196	25.1676784592138	25.6894452290721	25.5721316588432	23.435680433333	25.3605818900246	25.3672304969801	25.4664083496129	23.6861354369623	23.2909491741511	23.0563102617438	26.4311274829976	24.8950889327837	26.4039426103438	26.3883582943373	25.5565175146549	21.0258046391699	20.384164004027	20.0090850390263	21.9678960611419	20.3018444660527	20.9197624291024	21.4415177156285	21.3242157132884	19.1877821651297	21.112671120078	21.1192729833277	21.2184497171123	19.4381908210089	19.0430539920085	18.8083860562816	22.1831967806399	20.6471984098608	22.156010222538	22.1404291384617	21.3085812308244	NA	NA	NA	24.8068080118529	NA	NA	25.2349474983732	25.0442270050825	NA	NA	24.1913683158913	24.2912302916581	NA	NA	NA	24.4446170901683	NA	24.466626164219	24.5864050576773	24.6062551892522	22.3409889921516	22.3410094153792	22.481025611124	24.8068080118529	21.6303621240807	23.0198375894533	25.2349474983732	25.0442270050825	22.1864208024331	20.8746994874052	24.1913683158913	24.2912302916581	22.0012226597366	22.3584578380888	21.9884447143842	24.4446170901683	22.801201074298	24.466626164219	24.5864050576773	24.6062551892522
O00159	MYO1C	53	43	48	44	47	45	47	47	51	51	50	44	42	46	47	47	44	42	45	39	44	4048		+	-0.304858318094425	30.9096684592658	-3.44619858453924	0.00697587368869941	0.0159736952093104	-3.76261022127969	0.459989875119572	31.3868906162036	4.2660933274899	0.001871988997404	0.00847321335667072	-2.09110451980496	-0.859646253544785	31.187062426991	-7.93763434939747	1.78479146431696e-05	0.000159284219362626	2.79278265174356	-0.0947980603307954	31.1094966484784	-1.0809044502327	0.306902201056869	0.383020425065697	-7.27398736280118	35.070000375601	34.7904237779354	34.8384122014391	35.0007245985771	35.273921079412	34.7301416228412	34.501898670355	34.7573720809332	34.5066350339028	34.9836271039511	35.3352463804604	35.399460643199	35.2590159545773	35.6360396382265	35.0015636918865	35.2317423548172	35.1401077760625	35.0193628741121	34.8967215367952	35.0982808764656	29.2626422535952	28.9830766242894	29.0310741864153	29.1933579257484	29.4665717136504	28.922806950414	28.6945817009725	28.9500191459891	28.6993226685934	29.1762653871287	29.5279074335294	29.5920993545642	29.4516764709617	29.8286879583587	29.1942037367241	29.4243831418913	29.3327680947341	29.2120145805485	29.0893702230493	29.2909228165762	31.0308506218459	31.1937221551533	31.1666254320313	31.3533178429038	31.0399623412849	30.9011709391132	30.9678108800059	31.171525043009	31.1467981950721	31.1231830343649	31.5689632674626	31.5661527628179	31.7372721421688	31.8380458337119	31.3739937626558	30.8191699938329	30.688708523219	30.6162295385388	30.7054495427698	30.9566389027325	31.0308506218459	31.1937221551533	31.1666254320313	31.3533178429038	31.0399623412849	30.9011709391132	30.9678108800059	31.171525043009	31.1467981950721	31.1231830343649	31.5689632674626	31.5661527628179	31.7372721421688	31.8380458337119	31.3739937626558	30.8191699938329	30.688708523219	30.6162295385388	30.7054495427698	30.9566389027325
O00165	HAX1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	13			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3196203066768	23.2701356063253	22.7841068175794	NA	NA	NA	22.6526349380552	NA	22.6057580121157	23.0152755186902	NA	23.2898241560293	23.1210610725047	NA	NA	24.139227198213	24.0046175599633	23.8996593213694	NA	NA	19.2322194769668	19.1826271274994	18.6966279966757	NA	NA	NA	18.5651764728448	NA	18.5182996914293	18.9278126774398	NA	19.2023486533335	19.0335950684517	NA	NA	20.0517877809492	19.9171272891602	19.8122462591531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O00178	GTPBP1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	10			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9916851453416	22.5931585701479	23.0430172678118	21.9627520042116	23.4887335533014	20.8803936525055	22.4364431587226	21.1622634664461	NA	21.0501940828684	23.6757296648946	23.1814537818966	23.0003597428501	21.5065419721062	21.4112130439004	24.3203780427675	24.1149756817614	24.5724208282416	24.0930532079658	24.0631580536523	18.0847772519573	17.6862679745394	18.1361099790776	17.0558967043264	18.5818552139915	15.9735404261234	17.5295525631141	16.2553605757874	NA	16.1433234193554	18.7688498356268	18.2745783518786	18.0934691472416	16.5996368492366	16.5043379677334	19.4135081071147	19.2081009669069	19.665547580954	19.1861867981569	19.1562509963451	22.1779158462251	22.1554544372658	22.4430113068166	NA	22.3131841941706	NA	22.0086748134302	NA	NA	NA	22.6783112851019	22.3315599199884	22.4855679443178	NA	NA	22.9028821933931	22.7094826881152	23.749907880687	23.4538754621956	23.4635114019208	22.1779158462251	22.1554544372658	22.4430113068166	NA	22.3131841941706	NA	22.0086748134302	NA	NA	NA	22.6783112851019	22.3315599199884	22.4855679443178	NA	NA	22.9028821933931	22.7094826881152	23.749907880687	23.4538754621956	23.4635114019208
